return_id,order_id,return_date,return_reason,return_status,refund_method,refund_amount
57668,180734,2025-12-04,Not as Expected,Approved,Original Payment,14497.85
57669,345704,2025-10-27,Quality Issue,Approved,Original Payment,14692.66
57670,160293,2023-10-18,Late Delivery,Approved,Wallet,5397.37
57671,411087,2026-07-19,Not as Expected,Processing,Original Payment,4906.78
57672,75719,2025-08-05,Changed Mind,Approved,Original Payment,3643.3
57673,318768,2023-06-21,Wrong Item,Rejected,Original Payment,9440.19
57674,125047,2022-05-04,Quality Issue,Approved,Original Payment,6234.63
57675,259778,2024-10-17,Not as Expected,Approved,Bank Transfer,14017.81
57676,79949,2026-07-14,Changed Mind,Approved,Bank Transfer,3988.42
57677,310644,2026-04-05,Changed Mind,Approved,Original Payment,8974.86
57678,322999,2022-03-06,Late Delivery,Approved,Bank Transfer,5833.91
57679,207573,2023-03-06,Quality Issue,Approved,Bank Transfer,10972.04
57680,401944,2024-03-26,Not as Expected,Approved,Bank Transfer,1408.23
57681,295241,2024-03-06,Size Issue,Approved,Wallet,6762.51
57682,34023,2022-12-21,Damaged,Approved,Bank Transfer,1148.32
57683,479621,2023-02-04,Not as Expected,Approved,Bank Transfer,2251.18
57684,163191,2024-11-16,Late Delivery,Approved,Original Payment,8653.31
57685,90477,2023-01-19,Late Delivery,Approved,Original Payment,7167.49
57686,254355,2026-08-18,Changed Mind,Approved,Wallet,5856.52
57687,445774,2025-11-18,Changed Mind,Approved,Wallet,12522.64
57688,252474,2023-04-20,Changed Mind,Approved,Wallet,2588.6
57689,328214,2023-01-11,Quality Issue,Approved,Original Payment,1321.97
57690,204769,2024-12-03,Size Issue,Rejected,Bank Transfer,6323.22
57691,497946,2023-10-20,Late Delivery,Processing,Bank Transfer,2513.75
57692,165242,2025-03-14,Size Issue,Approved,Original Payment,2908.51
57693,246569,2025-06-09,Late Delivery,Approved,Wallet,8290.15
57694,272381,2024-04-03,Damaged,Approved,Original Payment,5001.22
57695,93739,2026-04-16,Size Issue,Approved,Original Payment,11445.92
57696,78640,2026-03-21,Wrong Item,Approved,Original Payment,14001.98
57697,425906,2023-05-05,Wrong Item,Approved,Bank Transfer,7034.71
57698,215257,2023-09-15,Changed Mind,Approved,Bank Transfer,1984.45
57699,196068,2026-07-14,Wrong Item,Approved,Bank Transfer,14684.2
57700,396591,2026-08-06,Quality Issue,Approved,Original Payment,1948.37
57701,190941,2023-06-25,Wrong Item,Approved,Wallet,12802.72
57702,359984,2024-09-20,Changed Mind,Rejected,Original Payment,12153.35
57703,44360,2022-07-24,Quality Issue,Approved,Original Payment,3528.43
57704,359855,2024-07-05,Size Issue,Approved,Wallet,7108.46
57705,443096,2026-05-03,Quality Issue,Approved,Wallet,293.33
57706,79250,2023-08-06,Damaged,Approved,Bank Transfer,3920.09
57707,310195,2026-02-14,Late Delivery,Approved,Original Payment,3974.33
57708,148254,2024-06-23,Late Delivery,Approved,Bank Transfer,2980.34
57709,227948,2022-10-15,Changed Mind,Approved,Wallet,8779.62
57710,83026,2025-05-08,Late Delivery,Approved,Original Payment,1952.74
57711,177969,2024-11-25,Late Delivery,Approved,Wallet,11813.36
57712,116310,2024-01-18,Changed Mind,Approved,Wallet,4450.55
57713,249721,2023-09-18,Wrong Item,Approved,Bank Transfer,11903.72
57714,144662,2024-02-10,Not as Expected,Approved,Bank Transfer,1242.68
57715,121535,2025-04-26,Damaged,Processing,Bank Transfer,11610.89
57716,235361,2024-03-09,Damaged,Rejected,Original Payment,2877.26
57717,416762,2024-11-13,Not as Expected,Approved,Bank Transfer,4696.18
57718,181341,2025-07-20,Damaged,Rejected,Original Payment,1526.99
57719,197073,2026-01-31,Damaged,Approved,Original Payment,4634.65
57720,363096,2024-12-10,Size Issue,Approved,Wallet,2827.37
57721,78113,2022-09-03,Late Delivery,Approved,Original Payment,1587.72
57722,240408,2026-06-17,Size Issue,Approved,Wallet,14090.49
57723,41590,2025-02-18,Damaged,Approved,Bank Transfer,10167.36
57724,223772,2023-10-17,Not as Expected,Approved,Wallet,11204.3
57725,154541,2025-06-10,Not as Expected,Approved,Wallet,884.09
57726,368917,2022-08-08,Size Issue,Approved,Original Payment,10475.43
57727,411667,2024-08-19,Wrong Item,Processing,Wallet,2504.55
57728,383517,2023-05-12,Changed Mind,Approved,Wallet,4073.02
57729,130873,2025-09-07,Not as Expected,Approved,Wallet,9481.03
57730,309330,2023-04-01,Late Delivery,Approved,Wallet,2986.03
57731,174877,2026-02-03,Late Delivery,Approved,Original Payment,10514.82
57732,412006,2024-10-16,Damaged,Approved,Bank Transfer,5045.89
57733,56416,2024-04-03,Quality Issue,Approved,Bank Transfer,3223.19
57734,36603,2022-11-01,Quality Issue,Approved,Wallet,10729.05
57735,360564,2023-05-02,Changed Mind,Approved,Wallet,117.9
57736,187639,2022-11-04,Damaged,Processing,Wallet,12531.2
57737,52502,2024-09-27,Damaged,Rejected,Original Payment,9653.76
57738,23734,2024-05-03,Not as Expected,Approved,Bank Transfer,11332.23
57739,177824,2024-08-15,Damaged,Approved,Wallet,9035.97
57740,410138,2026-08-28,Late Delivery,Approved,Bank Transfer,10645.74
57741,196926,2026-03-28,Damaged,Approved,Original Payment,14933.38
57742,307994,2022-06-16,Damaged,Approved,Bank Transfer,10358.79
57743,345630,2025-03-05,Wrong Item,Approved,Original Payment,9548.71
57744,348257,2025-06-14,Not as Expected,Processing,Original Payment,541.69
57745,427498,2023-05-08,Damaged,Rejected,Bank Transfer,7986.67
57746,266710,2025-04-08,Wrong Item,Rejected,Wallet,4176.44
57747,251259,2024-07-01,Quality Issue,Approved,Wallet,7648.22
57748,296669,2022-11-19,Late Delivery,Rejected,Wallet,1899.67
57749,228198,2022-03-03,Changed Mind,Approved,Bank Transfer,10658.85
57750,245216,2025-03-16,Size Issue,Approved,Wallet,8043.18
57751,252907,2024-03-15,Damaged,Approved,Wallet,6034.16
57752,480690,2022-01-10,Wrong Item,Approved,Original Payment,1371.94
57753,416431,2025-12-07,Size Issue,Approved,Original Payment,4137.96
57754,96542,2025-01-07,Changed Mind,Approved,Wallet,9753.48
57755,395572,2025-04-12,Wrong Item,Approved,Original Payment,6796.92
57756,9275,2022-08-31,Late Delivery,Approved,Original Payment,13662.21
57757,121782,2026-07-07,Not as Expected,Approved,Original Payment,8795.65
57758,54877,2023-07-23,Changed Mind,Approved,Original Payment,11435.71
57759,449583,2022-09-21,Quality Issue,Approved,Bank Transfer,8118.89
57760,296069,2026-05-02,Quality Issue,Approved,Original Payment,7073.92
57761,290399,2025-05-13,Changed Mind,Approved,Original Payment,13243.07
57762,460232,2024-12-21,Quality Issue,Approved,Original Payment,4386.03
57763,292234,2024-06-22,Quality Issue,Rejected,Original Payment,14365.71
57764,322036,2025-10-22,Damaged,Approved,Wallet,13044.07
57765,166017,2026-07-26,Wrong Item,Approved,Wallet,7445.34
57766,446782,2025-10-04,Wrong Item,Approved,Wallet,10559.69
57767,372828,2024-06-02,Quality Issue,Approved,Bank Transfer,11822.7
57768,453810,2024-06-27,Late Delivery,Approved,Bank Transfer,5596.85
57769,178667,2025-08-10,Late Delivery,Approved,Wallet,11525.1
57770,219796,2026-01-17,Not as Expected,Approved,Bank Transfer,4707.93
57771,62048,2022-11-18,Wrong Item,Approved,Bank Transfer,4414.7
57772,238899,2026-04-15,Quality Issue,Approved,Wallet,9811.71
57773,489756,2026-02-14,Wrong Item,Rejected,Original Payment,10825.88
57774,345748,2026-01-10,Quality Issue,Approved,Wallet,6884.17
57775,400345,2023-03-03,Not as Expected,Rejected,Bank Transfer,4277.19
57776,34652,2022-07-02,Size Issue,Approved,Original Payment,4771.88
57777,75814,2022-03-16,Wrong Item,Approved,Original Payment,14522.46
57778,197074,2022-09-12,Size Issue,Approved,Bank Transfer,5495.22
57779,467740,2025-09-20,Late Delivery,Approved,Bank Transfer,9933.87
57780,318356,2026-06-30,Quality Issue,Approved,Wallet,3062.94
57781,190325,2025-12-22,Size Issue,Approved,Bank Transfer,845.73
57782,360606,2023-03-31,Changed Mind,Approved,Original Payment,11949.46
57783,351733,2024-06-07,Size Issue,Rejected,Bank Transfer,6579.16
57784,10629,2025-03-07,Wrong Item,Processing,Wallet,1780.7
57785,99436,2024-10-28,Wrong Item,Approved,Wallet,8549.13
57786,184737,2024-09-14,Damaged,Approved,Bank Transfer,2556.99
57787,109811,2023-01-13,Changed Mind,Approved,Wallet,12735.78
57788,234759,2025-07-04,Not as Expected,Rejected,Bank Transfer,13934.86
57789,453768,2023-01-21,Quality Issue,Rejected,Wallet,4179.26
57790,151231,2026-06-30,Late Delivery,Approved,Original Payment,2539.18
57791,93869,2022-08-03,Not as Expected,Processing,Bank Transfer,11385.45
57792,76830,2024-02-25,Late Delivery,Approved,Original Payment,10562.21
57793,305,2025-05-02,Damaged,Rejected,Bank Transfer,1251.71
57794,379610,2022-11-04,Not as Expected,Approved,Bank Transfer,13915.67
57795,376431,2025-04-04,Damaged,Processing,Bank Transfer,3827.18
57796,267605,2023-08-30,Late Delivery,Approved,Bank Transfer,1955.23
57797,235811,2023-10-14,Size Issue,Approved,Wallet,952.84
57798,476709,2023-10-07,Quality Issue,Approved,Wallet,2566.06
57799,302553,2022-01-01,Damaged,Approved,Original Payment,8866.51
57800,222737,2026-06-24,Quality Issue,Approved,Wallet,10111.41
57801,353333,2022-06-27,Wrong Item,Approved,Wallet,14429.64
57802,296401,2023-08-16,Wrong Item,Approved,Bank Transfer,3784.29
57803,270628,2026-02-26,Size Issue,Processing,Original Payment,11094.64
57804,250115,2024-12-05,Late Delivery,Processing,Original Payment,14594.63
57805,192581,2026-04-18,Wrong Item,Approved,Original Payment,14727.95
57806,187133,2024-03-18,Quality Issue,Rejected,Original Payment,10940.29
57807,141751,2023-07-12,Size Issue,Rejected,Wallet,12960.12
57808,440704,2023-10-05,Not as Expected,Approved,Original Payment,3765.3
57809,404777,2022-06-29,Not as Expected,Approved,Bank Transfer,14541.61
57810,244169,2025-02-09,Size Issue,Rejected,Wallet,10917.41
57811,99853,2025-11-20,Damaged,Approved,Original Payment,10844.96
57812,392924,2026-03-06,Wrong Item,Approved,Original Payment,9737.72
57813,170087,2025-03-24,Quality Issue,Approved,Wallet,151.94
57814,108456,2024-11-13,Late Delivery,Rejected,Bank Transfer,12085.02
57815,433267,2022-11-21,Size Issue,Approved,Wallet,14195.6
57816,293381,2022-11-01,Quality Issue,Approved,Bank Transfer,5867.15
57817,90760,2025-03-27,Not as Expected,Approved,Wallet,1298.62
57818,183517,2026-01-14,Not as Expected,Approved,Original Payment,3358.22
57819,98018,2023-03-09,Size Issue,Approved,Original Payment,3356.5
57820,73485,2023-01-02,Wrong Item,Rejected,Wallet,5909.24
57821,494125,2022-10-14,Quality Issue,Approved,Wallet,13153.64
57822,45540,2025-03-16,Size Issue,Processing,Wallet,2446.52
57823,156310,2023-08-01,Late Delivery,Approved,Bank Transfer,240.94
57824,380058,2023-08-20,Late Delivery,Approved,Bank Transfer,12346.82
57825,373675,2024-05-28,Quality Issue,Approved,Bank Transfer,4459.61
57826,381065,2024-04-08,Changed Mind,Approved,Wallet,6714.0
57827,97952,2023-08-31,Size Issue,Approved,Original Payment,12525.56
57828,199475,2025-02-26,Not as Expected,Approved,Original Payment,764.88
57829,300426,2026-05-05,Wrong Item,Approved,Original Payment,13215.12
57830,433932,2023-02-15,Damaged,Approved,Bank Transfer,1957.53
57831,339026,2026-06-22,Quality Issue,Approved,Bank Transfer,6065.02
57832,356994,2025-09-02,Changed Mind,Approved,Original Payment,8686.69
57833,332904,2024-06-09,Late Delivery,Approved,Wallet,8363.53
57834,448202,2026-01-16,Late Delivery,Approved,Wallet,9812.22
57835,212209,2025-02-12,Damaged,Approved,Wallet,8397.75
57836,384463,2025-04-22,Damaged,Processing,Wallet,7672.83
57837,78260,2025-08-31,Damaged,Approved,Wallet,284.73
57838,474665,2024-03-13,Quality Issue,Approved,Original Payment,4791.74
57839,371846,2022-02-03,Damaged,Approved,Bank Transfer,4885.26
57840,433074,2024-04-22,Changed Mind,Rejected,Wallet,2722.03
57841,30796,2025-03-28,Not as Expected,Rejected,Original Payment,1423.21
57842,233922,2025-08-28,Not as Expected,Approved,Bank Transfer,8298.62
57843,203949,2024-10-04,Damaged,Approved,Bank Transfer,6158.03
57844,63761,2023-03-02,Damaged,Approved,Wallet,3002.04
57845,39401,2024-03-21,Wrong Item,Approved,Bank Transfer,1409.14
57846,263504,2022-03-28,Quality Issue,Rejected,Bank Transfer,321.66
57847,188325,2022-02-14,Wrong Item,Approved,Bank Transfer,7542.31
57848,458819,2022-03-21,Quality Issue,Rejected,Wallet,2617.1
57849,265864,2025-07-03,Damaged,Approved,Bank Transfer,12362.82
57850,345568,2024-10-30,Wrong Item,Rejected,Original Payment,6715.37
57851,120411,2023-08-01,Not as Expected,Approved,Original Payment,6107.03
57852,13069,2025-05-26,Damaged,Approved,Bank Transfer,4678.92
57853,246748,2024-02-04,Size Issue,Rejected,Bank Transfer,1618.48
57854,171928,2022-05-06,Quality Issue,Approved,Wallet,10540.46
57855,5078,2026-03-30,Not as Expected,Approved,Original Payment,13369.2
57856,45730,2024-04-20,Quality Issue,Approved,Wallet,7571.53
57857,260562,2023-03-17,Wrong Item,Rejected,Wallet,11254.51
57858,385892,2025-03-19,Quality Issue,Approved,Bank Transfer,10936.31
57859,268219,2022-03-28,Wrong Item,Approved,Original Payment,12551.98
57860,420878,2024-10-04,Size Issue,Approved,Original Payment,5233.85
57861,134910,2025-03-14,Not as Expected,Approved,Bank Transfer,6444.64
57862,119175,2025-03-06,Late Delivery,Processing,Original Payment,14570.2
57863,295974,2024-03-15,Damaged,Rejected,Bank Transfer,13403.58
57864,422087,2023-07-14,Not as Expected,Approved,Original Payment,11717.03
57865,70387,2024-03-02,Late Delivery,Rejected,Wallet,10948.09
57866,144234,2023-06-14,Not as Expected,Rejected,Wallet,2306.21
57867,496427,2023-09-03,Late Delivery,Approved,Bank Transfer,2049.53
57868,186665,2022-06-14,Damaged,Approved,Wallet,13210.02
57869,147636,2023-01-23,Damaged,Approved,Wallet,14981.73
57870,10733,2024-03-07,Quality Issue,Approved,Wallet,8059.19
57871,56453,2023-08-17,Late Delivery,Approved,Original Payment,771.24
57872,66231,2024-02-21,Not as Expected,Approved,Wallet,4890.65
57873,437010,2023-02-17,Late Delivery,Approved,Wallet,5873.08
57874,422683,2024-06-23,Late Delivery,Approved,Bank Transfer,9537.61
57875,340823,2024-02-16,Not as Expected,Rejected,Bank Transfer,5579.85
57876,165857,2025-09-01,Not as Expected,Approved,Bank Transfer,13577.09
57877,223182,2025-04-15,Late Delivery,Approved,Original Payment,7729.91
57878,237024,2025-11-01,Changed Mind,Rejected,Original Payment,615.05
57879,442675,2025-08-03,Not as Expected,Approved,Wallet,8231.55
57880,455531,2025-08-03,Late Delivery,Approved,Wallet,12734.87
57881,157510,2023-07-28,Quality Issue,Approved,Original Payment,5223.64
57882,77704,2022-11-02,Late Delivery,Approved,Original Payment,1262.51
57883,153121,2023-08-23,Late Delivery,Approved,Wallet,13356.08
57884,86951,2022-08-12,Quality Issue,Approved,Wallet,11095.43
57885,148640,2025-05-26,Wrong Item,Approved,Wallet,13747.97
57886,271430,2026-07-04,Wrong Item,Approved,Original Payment,10875.18
57887,256240,2026-08-07,Changed Mind,Approved,Original Payment,4552.05
57888,106039,2026-02-10,Wrong Item,Approved,Wallet,3980.38
57889,249561,2024-11-13,Wrong Item,Approved,Wallet,4160.92
57890,245400,2024-12-18,Changed Mind,Rejected,Wallet,8568.62
57891,456118,2022-05-25,Not as Expected,Approved,Bank Transfer,3285.62
57892,108935,2023-07-08,Late Delivery,Approved,Wallet,11250.61
57893,493169,2024-02-02,Quality Issue,Rejected,Wallet,14420.63
57894,181020,2025-11-14,Late Delivery,Approved,Bank Transfer,10700.7
57895,226580,2023-10-18,Not as Expected,Rejected,Bank Transfer,437.51
57896,183544,2022-11-27,Size Issue,Rejected,Bank Transfer,13852.73
57897,98837,2025-08-23,Not as Expected,Approved,Wallet,12339.39
57898,430618,2025-01-01,Changed Mind,Approved,Bank Transfer,3441.27
57899,98699,2026-06-07,Late Delivery,Approved,Bank Transfer,8590.75
57900,82891,2024-07-06,Late Delivery,Processing,Wallet,10197.73
57901,457145,2023-11-19,Late Delivery,Approved,Original Payment,7368.91
57902,80010,2022-10-08,Quality Issue,Approved,Bank Transfer,7019.77
57903,1598,2026-07-28,Late Delivery,Approved,Bank Transfer,8298.52
57904,158384,2023-07-27,Wrong Item,Approved,Original Payment,5348.12
57905,284861,2026-06-11,Changed Mind,Processing,Wallet,11609.92
57906,99505,2025-10-26,Quality Issue,Processing,Bank Transfer,7175.93
57907,167359,2023-12-26,Damaged,Approved,Bank Transfer,987.84
57908,200807,2022-12-20,Wrong Item,Approved,Original Payment,854.42
57909,459841,2023-05-05,Changed Mind,Rejected,Wallet,6809.27
57910,84078,2023-08-01,Late Delivery,Approved,Bank Transfer,6743.67
57911,406455,2025-04-10,Not as Expected,Approved,Original Payment,2744.19
57912,7261,2022-03-30,Not as Expected,Rejected,Original Payment,3533.16
57913,347196,2023-05-17,Quality Issue,Rejected,Wallet,6225.19
57914,39886,2022-06-08,Wrong Item,Approved,Original Payment,12880.75
57915,104849,2024-02-08,Late Delivery,Approved,Bank Transfer,12251.93
57916,369005,2024-02-01,Wrong Item,Approved,Bank Transfer,6758.45
57917,147481,2024-03-03,Size Issue,Approved,Wallet,14511.37
57918,454331,2025-06-07,Late Delivery,Approved,Original Payment,5724.29
57919,485569,2026-02-08,Late Delivery,Approved,Bank Transfer,1369.69
57920,415539,2025-01-29,Changed Mind,Approved,Bank Transfer,7053.95
57921,438361,2025-09-30,Wrong Item,Approved,Bank Transfer,12401.95
57922,415968,2023-03-18,Wrong Item,Approved,Bank Transfer,8635.62
57923,61053,2025-11-09,Wrong Item,Rejected,Original Payment,3341.26
57924,220325,2024-05-06,Changed Mind,Rejected,Wallet,13863.56
57925,381799,2023-04-06,Changed Mind,Approved,Wallet,262.79
57926,421298,2022-10-05,Changed Mind,Approved,Wallet,12163.15
57927,308230,2023-04-18,Not as Expected,Approved,Wallet,2393.06
57928,412888,2024-06-05,Quality Issue,Approved,Wallet,10206.67
57929,437933,2022-07-14,Size Issue,Processing,Wallet,2542.28
57930,358417,2024-09-23,Size Issue,Approved,Bank Transfer,8263.7
57931,70058,2025-11-04,Wrong Item,Approved,Original Payment,10312.39
57932,278238,2025-03-07,Wrong Item,Approved,Original Payment,4842.25
57933,123804,2025-04-24,Not as Expected,Approved,Wallet,191.22
57934,358136,2022-11-15,Changed Mind,Approved,Original Payment,424.85
57935,316248,2022-12-11,Damaged,Approved,Bank Transfer,14246.41
57936,39110,2022-02-21,Changed Mind,Approved,Wallet,3448.1
57937,287464,2025-04-18,Size Issue,Approved,Bank Transfer,4610.67
57938,333657,2025-10-04,Quality Issue,Approved,Bank Transfer,11300.6
57939,191751,2022-09-22,Wrong Item,Approved,Wallet,10511.65
57940,311167,2025-12-18,Not as Expected,Approved,Original Payment,12198.98
57941,2739,2025-06-24,Quality Issue,Approved,Original Payment,6292.52
57942,464688,2026-06-02,Damaged,Rejected,Original Payment,976.11
57943,395216,2023-08-06,Quality Issue,Approved,Wallet,2998.21
57944,128182,2022-10-27,Quality Issue,Rejected,Bank Transfer,9313.68
57945,99128,2025-02-05,Quality Issue,Approved,Wallet,14586.47
57946,64687,2023-07-22,Damaged,Approved,Wallet,5848.21
57947,148868,2022-11-12,Not as Expected,Approved,Bank Transfer,13744.42
57948,217244,2022-06-02,Damaged,Rejected,Bank Transfer,2869.07
57949,7199,2026-01-11,Quality Issue,Approved,Original Payment,4474.39
