product_id,sku,product_name,category_id,brand,unit_cost,list_price,supplier_id,weight_kg,launch_date,active_flag
15504,SKU-0015504,StyleHub Product 15504,102,Nova,18.03,43.24,2117,1.44,2022-09-07,Y
15505,SKU-0015505,Apex Product 15505,225,BookNest,112.89,137.37,1924,0.41,2025-04-24,Y
15506,SKU-0015506,FreshDay Product 15506,71,PrimeOne,126.49,179.42,1704,2.12,2026-06-21,Y
15507,SKU-0015507,Nexora Product 15507,140,FitMax,312.55,494.73,1923,1.0,2024-12-07,Y
15508,SKU-0015508,UrbanCart Product 15508,95,FitMax,182.18,392.38,2365,1.93,2026-04-26,Y
15509,SKU-0015509,Orion Product 15509,160,FreshDay,239.75,453.64,1287,6.35,2025-08-23,Y
15510,SKU-0015510,Vertex Product 15510,118,Astra,83.82,209.81,2715,0.37,2023-11-07,Y
15511,SKU-0015511,HomePro Product 15511,148,FreshDay,33.7,55.19,1266,3.35,2026-02-16,Y
15512,SKU-0015512,StyleHub Product 15512,119,PrimeOne,101.8,219.67,2945,0.83,2022-11-01,Y
15513,SKU-0015513,Orion Product 15513,51,FreshDay,144.26,174.0,1926,2.84,2024-06-02,Y
15514,SKU-0015514,Vistara Product 15514,81,Vistara,465.05,994.01,2555,0.65,2024-12-17,Y
15515,SKU-0015515,Nexora Product 15515,36,Nova,45.38,79.77,2875,0.48,2024-01-08,Y
15516,SKU-0015516,UrbanCart Product 15516,67,BookNest,1074.83,2563.5,1224,1.91,2026-08-07,Y
15517,SKU-0015517,Apex Product 15517,129,FitMax,191.57,391.57,1964,0.28,2024-09-15,Y
15518,SKU-0015518,Zenith Product 15518,114,Apex,82.68,177.92,1168,0.56,2023-09-20,N
15519,SKU-0015519,Apex Product 15519,155,HomePro,78.9,186.7,1322,0.57,2024-09-15,Y
15520,SKU-0015520,StyleHub Product 15520,245,PrimeOne,142.06,170.22,2579,0.61,2022-04-29,Y
15521,SKU-0015521,BookNest Product 15521,111,StyleHub,154.33,398.39,2723,1.71,2025-05-24,Y
15522,SKU-0015522,FitMax Product 15522,168,PrimeOne,165.99,241.93,1094,1.58,2026-04-08,N
15523,SKU-0015523,FreshDay Product 15523,225,HomePro,291.14,414.11,1361,0.95,2024-09-03,Y
15524,SKU-0015524,Astra Product 15524,212,Nexora,90.46,209.0,2670,0.56,2022-07-15,Y
15525,SKU-0015525,UrbanCart Product 15525,142,Zenith,180.5,318.36,2629,0.9,2024-05-04,Y
15526,SKU-0015526,Orion Product 15526,100,FreshDay,121.33,174.62,2589,0.37,2023-08-21,Y
15527,SKU-0015527,FitMax Product 15527,197,Zenith,722.02,1021.55,1958,0.37,2026-04-12,N
15528,SKU-0015528,StyleHub Product 15528,215,Vertex,32.23,44.06,2617,0.57,2022-06-07,Y
15529,SKU-0015529,Nova Product 15529,109,StyleHub,1130.76,2022.43,2487,0.32,2025-10-29,Y
15530,SKU-0015530,Orion Product 15530,120,FreshDay,74.05,91.4,2804,1.12,2026-05-19,Y
15531,SKU-0015531,Astra Product 15531,79,Astra,61.75,71.91,2824,1.61,2022-05-30,Y
15532,SKU-0015532,FitMax Product 15532,134,FitMax,125.64,292.35,2670,1.01,2024-05-08,Y
15533,SKU-0015533,Astra Product 15533,161,Nova,199.23,390.41,1669,0.41,2022-10-05,N
15534,SKU-0015534,FreshDay Product 15534,183,Nova,118.28,180.16,1510,0.69,2022-03-04,Y
15535,SKU-0015535,FreshDay Product 15535,19,BookNest,280.83,357.49,1266,2.09,2023-02-12,Y
15536,SKU-0015536,Astra Product 15536,127,Zenith,109.45,235.42,2349,2.56,2024-10-15,Y
15537,SKU-0015537,Vertex Product 15537,205,PrimeOne,91.9,212.92,2812,0.38,2022-06-27,Y
15538,SKU-0015538,Apex Product 15538,29,HomePro,71.37,131.05,1799,1.43,2022-08-13,Y
15539,SKU-0015539,Astra Product 15539,189,PrimeOne,510.01,1188.09,1132,0.52,2025-12-08,Y
15540,SKU-0015540,FitMax Product 15540,198,Nova,231.82,568.66,2385,2.58,2025-01-14,Y
15541,SKU-0015541,Nexora Product 15541,207,Astra,57.9,103.36,1348,2.7,2023-01-26,Y
15542,SKU-0015542,Astra Product 15542,208,StyleHub,109.17,273.26,1546,0.14,2023-03-18,Y
15543,SKU-0015543,StyleHub Product 15543,24,HomePro,49.83,68.59,1762,0.47,2023-04-02,Y
15544,SKU-0015544,FitMax Product 15544,151,UrbanCart,1906.8,3993.16,2582,1.4,2025-03-29,Y
15545,SKU-0015545,FreshDay Product 15545,240,BookNest,193.41,344.3,1267,0.17,2022-07-28,Y
15546,SKU-0015546,HomePro Product 15546,10,Vistara,27.36,35.26,2828,3.25,2026-08-13,Y
15547,SKU-0015547,Apex Product 15547,182,Nexora,48.23,120.55,2005,1.37,2025-12-04,N
15548,SKU-0015548,FreshDay Product 15548,105,Nova,53.23,122.05,2067,0.29,2024-09-18,Y
15549,SKU-0015549,FreshDay Product 15549,169,Vertex,213.45,414.67,2301,2.2,2024-09-15,Y
15550,SKU-0015550,PrimeOne Product 15550,177,UrbanCart,35.59,79.3,2162,2.22,2024-11-26,Y
15551,SKU-0015551,HomePro Product 15551,145,FitMax,47.99,88.57,2878,1.57,2022-06-13,Y
15552,SKU-0015552,BookNest Product 15552,241,BookNest,130.82,261.52,2334,1.4,2023-11-17,Y
15553,SKU-0015553,Apex Product 15553,184,Nova,152.23,219.78,2260,1.94,2026-08-01,Y
15554,SKU-0015554,UrbanCart Product 15554,236,Nexora,99.61,185.16,1265,0.4,2023-04-16,Y
15555,SKU-0015555,FitMax Product 15555,173,Zenith,112.87,163.34,1169,1.12,2023-01-24,Y
15556,SKU-0015556,Nexora Product 15556,158,Nova,45.08,114.72,2239,0.51,2023-05-27,Y
15557,SKU-0015557,StyleHub Product 15557,172,BookNest,245.07,438.3,1116,2.35,2026-05-16,Y
15558,SKU-0015558,UrbanCart Product 15558,238,BookNest,27.07,47.79,2261,0.93,2025-03-09,Y
15559,SKU-0015559,Nova Product 15559,202,UrbanCart,141.45,361.25,2279,0.16,2022-01-20,N
15560,SKU-0015560,Astra Product 15560,55,Vistara,814.39,2055.18,2779,0.28,2026-08-17,Y
15561,SKU-0015561,Vertex Product 15561,147,PrimeOne,117.98,261.63,2871,0.89,2025-07-15,Y
15562,SKU-0015562,FreshDay Product 15562,157,Orion,46.57,103.77,2867,0.59,2022-04-16,Y
15563,SKU-0015563,Zenith Product 15563,2,Zenith,147.67,361.38,2974,0.61,2024-10-18,Y
15564,SKU-0015564,Apex Product 15564,164,StyleHub,124.29,316.96,1433,0.5,2023-04-18,Y
15565,SKU-0015565,Nova Product 15565,147,UrbanCart,193.64,470.52,2439,0.47,2023-10-10,Y
15566,SKU-0015566,UrbanCart Product 15566,135,HomePro,190.85,226.05,1087,1.22,2025-10-27,Y
15567,SKU-0015567,Nexora Product 15567,154,Vertex,389.94,830.54,1963,1.65,2025-07-23,Y
15568,SKU-0015568,PrimeOne Product 15568,207,Vertex,104.39,264.82,1233,1.12,2023-04-18,Y
15569,SKU-0015569,HomePro Product 15569,111,FitMax,77.31,114.18,1608,1.54,2022-08-28,Y
15570,SKU-0015570,UrbanCart Product 15570,248,Apex,79.09,153.82,1529,0.95,2023-07-13,Y
15571,SKU-0015571,Apex Product 15571,38,Orion,90.83,235.7,2134,0.26,2025-10-05,Y
15572,SKU-0015572,Astra Product 15572,131,FitMax,212.28,415.94,2744,3.0,2024-10-28,Y
15573,SKU-0015573,Vistara Product 15573,102,Nova,47.2,76.6,2876,2.84,2023-04-16,Y
15574,SKU-0015574,FitMax Product 15574,208,Apex,70.05,157.09,2600,1.49,2025-01-09,Y
15575,SKU-0015575,FreshDay Product 15575,194,Vertex,171.62,443.31,2658,0.34,2023-10-06,Y
15576,SKU-0015576,Nova Product 15576,95,StyleHub,485.1,612.74,1237,0.28,2023-12-06,Y
15577,SKU-0015577,Apex Product 15577,92,Nova,73.99,98.5,1363,0.5,2025-08-09,Y
15578,SKU-0015578,Apex Product 15578,71,Apex,224.6,448.62,1408,5.06,2025-04-18,Y
15579,SKU-0015579,Astra Product 15579,222,StyleHub,135.96,306.41,2658,1.22,2024-09-25,Y
15580,SKU-0015580,Vistara Product 15580,171,Nova,258.07,582.79,2310,0.92,2025-07-11,Y
15581,SKU-0015581,Zenith Product 15581,250,Vistara,173.04,329.86,2002,1.0,2025-12-11,Y
15582,SKU-0015582,Astra Product 15582,190,Orion,168.06,428.97,1217,0.66,2023-09-05,Y
15583,SKU-0015583,UrbanCart Product 15583,199,Zenith,1631.57,3419.52,1402,0.86,2022-05-07,Y
15584,SKU-0015584,Orion Product 15584,228,Zenith,2291.14,4218.37,2245,0.98,2025-02-19,Y
15585,SKU-0015585,HomePro Product 15585,221,Zenith,129.45,255.29,1344,0.57,2023-02-23,Y
15586,SKU-0015586,Nova Product 15586,24,Vertex,71.83,166.81,1483,0.34,2025-03-22,Y
15587,SKU-0015587,PrimeOne Product 15587,244,Vistara,203.94,501.24,1112,0.99,2025-04-29,Y
15588,SKU-0015588,Vistara Product 15588,167,BookNest,282.48,664.82,2041,0.49,2022-10-23,Y
15589,SKU-0015589,Nova Product 15589,68,Nexora,538.41,1080.9,2475,2.15,2023-10-30,Y
15590,SKU-0015590,Astra Product 15590,128,Orion,21.75,27.21,1218,1.34,2022-02-22,N
15591,SKU-0015591,BookNest Product 15591,93,UrbanCart,113.34,250.19,1160,0.83,2025-08-23,Y
15592,SKU-0015592,FreshDay Product 15592,44,Astra,103.83,233.84,2093,0.51,2026-02-28,Y
15593,SKU-0015593,Vistara Product 15593,133,Nexora,79.34,101.43,2030,1.56,2026-05-22,Y
15594,SKU-0015594,HomePro Product 15594,55,UrbanCart,42.64,68.5,2024,1.61,2022-11-18,Y
15595,SKU-0015595,Astra Product 15595,221,FitMax,134.01,170.52,2893,0.63,2023-01-17,Y
15596,SKU-0015596,Vertex Product 15596,158,FitMax,309.23,537.96,1098,,2025-06-18,Y
15597,SKU-0015597,UrbanCart Product 15597,29,Zenith,53.51,103.41,1598,0.46,2024-01-21,Y
15598,SKU-0015598,Nexora Product 15598,154,UrbanCart,177.5,247.88,2615,1.03,2022-08-26,Y
15599,SKU-0015599,Vertex Product 15599,211,Nova,239.33,483.87,1314,0.47,2024-02-03,Y
15600,SKU-0015600,StyleHub Product 15600,154,Nova,719.88,1628.08,2057,0.61,2025-10-08,Y
15601,SKU-0015601,Zenith Product 15601,37,UrbanCart,290.52,704.65,1225,1.81,2026-01-04,Y
15602,SKU-0015602,Astra Product 15602,219,PrimeOne,151.89,365.35,1478,2.33,2025-02-19,Y
15603,SKU-0015603,BookNest Product 15603,222,FitMax,217.09,457.95,1490,0.3,2022-04-05,Y
15604,SKU-0015604,Zenith Product 15604,115,Apex,325.86,700.19,1222,0.8,2024-12-21,Y
15605,SKU-0015605,Nexora Product 15605,181,Astra,182.86,240.76,2715,1.56,2024-04-29,Y
15606,SKU-0015606,Astra Product 15606,158,BookNest,332.98,489.17,2930,0.39,2022-04-04,Y
15607,SKU-0015607,Astra Product 15607,3,HomePro,121.61,309.97,1519,0.66,2022-09-26,N
15608,SKU-0015608,PrimeOne Product 15608,122,Vertex,483.18,1255.67,1242,1.4,2024-07-14,Y
15609,SKU-0015609,StyleHub Product 15609,43,StyleHub,103.68,122.52,1087,0.59,2026-08-11,Y
15610,SKU-0015610,Apex Product 15610,7,FreshDay,88.48,199.62,1982,0.31,2025-01-02,Y
15611,SKU-0015611,HomePro Product 15611,125,UrbanCart,107.63,222.27,1479,0.69,2022-12-31,Y
15612,SKU-0015612,FitMax Product 15612,49,Orion,68.48,81.9,1308,0.76,2026-08-19,Y
15613,SKU-0015613,Nova Product 15613,121,PrimeOne,323.44,643.34,1654,3.14,2023-02-07,N
15614,SKU-0015614,PrimeOne Product 15614,73,Vistara,39.84,79.99,1539,5.95,2026-07-24,Y
15615,SKU-0015615,Nova Product 15615,245,PrimeOne,111.04,181.97,2491,1.18,2023-07-11,Y
15616,SKU-0015616,PrimeOne Product 15616,41,Astra,219.64,545.88,2165,0.98,2025-01-19,Y
15617,SKU-0015617,UrbanCart Product 15617,106,HomePro,165.82,429.85,1089,0.37,2026-04-30,Y
15618,SKU-0015618,Vistara Product 15618,77,Orion,157.95,393.57,2721,0.3,2025-09-03,Y
15619,SKU-0015619,FitMax Product 15619,207,FreshDay,144.27,166.97,2009,2.29,2025-12-30,Y
15620,SKU-0015620,FitMax Product 15620,182,PrimeOne,190.19,284.78,1312,0.28,2023-03-05,Y
15621,SKU-0015621,PrimeOne Product 15621,127,FreshDay,66.53,127.87,1179,1.53,2024-08-30,Y
15622,SKU-0015622,UrbanCart Product 15622,197,Vertex,106.54,243.67,1548,6.1,2023-05-26,N
15623,SKU-0015623,Nexora Product 15623,221,Apex,130.09,171.12,1001,0.4,2025-03-29,Y
15624,SKU-0015624,Astra Product 15624,227,Orion,247.21,485.53,2953,0.2,2026-08-08,N
15625,SKU-0015625,PrimeOne Product 15625,91,HomePro,383.25,565.79,2057,1.33,2024-04-03,N
15626,SKU-0015626,Nexora Product 15626,155,Nova,145.64,253.22,2337,2.53,2026-06-28,Y
15627,SKU-0015627,Zenith Product 15627,8,Vertex,317.63,797.23,1225,0.41,2025-07-24,Y
15628,SKU-0015628,Vistara Product 15628,32,FreshDay,177.81,297.03,2608,1.95,2025-03-30,Y
15629,SKU-0015629,UrbanCart Product 15629,212,FitMax,153.92,315.07,1956,2.45,2024-05-05,Y
15630,SKU-0015630,StyleHub Product 15630,64,StyleHub,332.28,473.2,1363,1.23,2026-05-10,Y
15631,SKU-0015631,Nexora Product 15631,138,FitMax,44.58,56.22,1884,0.66,2023-01-15,Y
15632,SKU-0015632,Orion Product 15632,13,FreshDay,244.2,604.79,2530,1.73,2022-09-08,Y
15633,SKU-0015633,Apex Product 15633,191,BookNest,88.49,229.03,1949,0.6,2023-08-15,Y
15634,SKU-0015634,Astra Product 15634,93,Zenith,417.69,496.02,1115,0.87,2024-10-23,Y
15635,SKU-0015635,Vistara Product 15635,163,StyleHub,90.73,167.37,1113,0.68,2022-03-28,Y
15636,SKU-0015636,Vistara Product 15636,61,Vistara,124.03,152.28,2986,1.13,2026-01-02,Y
15637,SKU-0015637,Orion Product 15637,182,Astra,40.11,78.14,2565,1.04,2026-08-09,Y
15638,SKU-0015638,HomePro Product 15638,8,Astra,228.28,518.87,1594,0.89,2024-10-30,Y
15639,SKU-0015639,BookNest Product 15639,29,UrbanCart,112.63,204.16,1478,0.75,2023-06-28,Y
15640,SKU-0015640,UrbanCart Product 15640,95,Astra,101.14,147.16,1719,1.46,2022-08-24,Y
15641,SKU-0015641,Orion Product 15641,41,FreshDay,168.12,332.65,1106,0.5,2022-11-29,Y
15642,SKU-0015642,Vertex Product 15642,158,BookNest,36.49,54.37,1314,0.47,2023-04-12,Y
15643,SKU-0015643,Apex Product 15643,214,FreshDay,87.89,209.18,2721,2.25,2022-10-22,Y
15644,SKU-0015644,Vistara Product 15644,149,Astra,138.7,316.45,2911,1.9,2022-01-09,Y
15645,SKU-0015645,HomePro Product 15645,204,Apex,612.92,1220.72,2175,0.52,2025-07-15,Y
15646,SKU-0015646,Orion Product 15646,11,Vistara,193.46,340.24,2934,0.49,2024-10-26,Y
15647,SKU-0015647,StyleHub Product 15647,2,HomePro,234.26,556.73,2685,0.52,2026-05-13,Y
15648,SKU-0015648,UrbanCart Product 15648,178,Apex,173.43,369.86,2183,0.21,2023-04-13,Y
15649,SKU-0015649,Astra Product 15649,169,Nova,3528.97,7522.88,1074,1.93,2022-04-16,Y
15650,SKU-0015650,PrimeOne Product 15650,194,Orion,368.32,790.62,2372,1.21,2024-09-06,Y
15651,SKU-0015651,Apex Product 15651,226,PrimeOne,26.32,34.88,1681,0.44,2025-12-22,Y
15652,SKU-0015652,HomePro Product 15652,131,Vistara,200.35,400.07,1186,1.59,2024-08-09,Y
15653,SKU-0015653,StyleHub Product 15653,80,PrimeOne,437.58,729.21,2879,1.84,2025-03-05,Y
15654,SKU-0015654,Vistara Product 15654,179,Zenith,44.44,76.9,1338,0.87,2023-11-29,Y
15655,SKU-0015655,HomePro Product 15655,196,HomePro,180.27,351.27,2846,1.3,2022-07-20,Y
15656,SKU-0015656,StyleHub Product 15656,87,Apex,101.06,262.21,2412,1.28,2024-08-13,Y
15657,SKU-0015657,HomePro Product 15657,249,Vertex,76.01,187.18,2517,0.89,2024-02-02,Y
15658,SKU-0015658,PrimeOne Product 15658,242,PrimeOne,545.87,1415.78,2192,0.93,2023-10-06,Y
15659,SKU-0015659,StyleHub Product 15659,212,Vertex,90.31,209.57,1824,1.21,2022-10-04,Y
15660,SKU-0015660,Zenith Product 15660,153,UrbanCart,91.06,120.77,1052,1.07,2026-03-24,Y
15661,SKU-0015661,Nexora Product 15661,158,StyleHub,72.88,99.64,2957,0.64,2023-07-22,Y
15662,SKU-0015662,HomePro Product 15662,210,StyleHub,61.59,91.25,1256,0.58,2022-10-18,Y
15663,SKU-0015663,HomePro Product 15663,106,HomePro,100.3,260.54,2595,3.25,2026-08-12,Y
15664,SKU-0015664,FitMax Product 15664,139,Vistara,95.93,180.58,2245,0.67,2023-05-05,Y
15665,SKU-0015665,Astra Product 15665,221,StyleHub,56.31,128.15,2611,0.32,2024-11-15,Y
15666,SKU-0015666,Nexora Product 15666,17,UrbanCart,160.03,360.99,1045,2.32,2024-12-09,Y
15667,SKU-0015667,UrbanCart Product 15667,154,StyleHub,16.83,43.06,2283,0.87,2025-11-08,Y
15668,SKU-0015668,Orion Product 15668,248,BookNest,179.72,230.72,1014,0.85,2024-02-13,Y
15669,SKU-0015669,FitMax Product 15669,249,FreshDay,394.92,505.2,1848,0.86,2026-07-27,Y
15670,SKU-0015670,UrbanCart Product 15670,23,Orion,101.73,229.22,1627,2.47,2025-12-04,Y
15671,SKU-0015671,Zenith Product 15671,184,BookNest,225.58,264.15,1011,0.42,2024-07-11,Y
15672,SKU-0015672,FreshDay Product 15672,180,UrbanCart,130.68,315.86,1000,2.18,2023-09-23,Y
15673,SKU-0015673,Orion Product 15673,48,BookNest,1362.04,2575.2,1076,1.18,2023-03-20,Y
15674,SKU-0015674,Orion Product 15674,20,StyleHub,393.82,600.22,1541,1.89,2024-07-21,Y
15675,SKU-0015675,Nova Product 15675,237,Vertex,75.2,185.83,2737,0.63,2024-11-10,Y
15676,SKU-0015676,Nexora Product 15676,2,Astra,524.47,1165.77,1995,7.74,2023-07-19,Y
15677,SKU-0015677,PrimeOne Product 15677,88,FreshDay,1436.66,2259.57,1901,0.83,2022-06-30,Y
15678,SKU-0015678,Apex Product 15678,31,StyleHub,134.98,300.17,1840,0.86,2022-07-27,Y
15679,SKU-0015679,Vistara Product 15679,155,Apex,254.2,404.19,1049,0.44,2023-06-29,Y
15680,SKU-0015680,Apex Product 15680,130,UrbanCart,408.14,788.14,2665,0.82,2022-04-14,Y
15681,SKU-0015681,Astra Product 15681,249,StyleHub,59.89,133.96,2029,0.45,2024-01-02,Y
15682,SKU-0015682,Apex Product 15682,78,FreshDay,31.48,55.56,1074,5.11,2024-12-14,Y
15683,SKU-0015683,HomePro Product 15683,4,Orion,189.35,441.02,1345,0.21,2026-05-05,Y
15684,SKU-0015684,Astra Product 15684,241,Vistara,78.26,107.96,2883,0.14,2022-02-12,Y
15685,SKU-0015685,Orion Product 15685,141,Nexora,134.77,256.38,1332,0.58,2025-03-17,Y
15686,SKU-0015686,Apex Product 15686,228,Orion,412.55,492.35,1677,1.21,2022-05-30,Y
15687,SKU-0015687,Zenith Product 15687,163,Apex,272.73,701.32,1843,2.68,2022-09-06,Y
15688,SKU-0015688,HomePro Product 15688,236,FitMax,271.06,381.05,1850,1.01,2025-04-19,Y
15689,SKU-0015689,Apex Product 15689,246,FitMax,146.09,202.63,2297,0.69,2024-09-16,Y
15690,SKU-0015690,Zenith Product 15690,128,PrimeOne,91.84,164.49,2533,0.91,2023-01-02,Y
15691,SKU-0015691,BookNest Product 15691,247,Nova,86.67,108.01,2938,1.68,2023-02-23,Y
15692,SKU-0015692,Zenith Product 15692,200,BookNest,787.89,1902.37,2691,0.35,2025-08-17,Y
15693,SKU-0015693,FreshDay Product 15693,194,Vistara,1249.52,1787.18,1267,1.99,2022-09-18,Y
15694,SKU-0015694,Vistara Product 15694,134,Vertex,433.09,894.37,2503,0.2,2024-10-24,Y
15695,SKU-0015695,UrbanCart Product 15695,31,Nova,127.39,292.14,2331,0.74,2022-05-23,Y
15696,SKU-0015696,FitMax Product 15696,246,Orion,60.25,112.88,2740,0.84,2025-09-29,N
15697,SKU-0015697,FreshDay Product 15697,138,Orion,1898.88,2283.33,1755,0.29,2026-06-21,Y
15698,SKU-0015698,PrimeOne Product 15698,236,Orion,246.61,396.86,1598,0.93,2024-05-16,Y
15699,SKU-0015699,Vistara Product 15699,21,BookNest,241.94,491.77,1611,0.64,2025-06-21,Y
15700,SKU-0015700,Nova Product 15700,234,Nova,95.78,161.58,1697,1.1,2022-04-06,Y
15701,SKU-0015701,Apex Product 15701,202,StyleHub,304.7,636.48,2245,1.14,2026-01-27,Y
15702,SKU-0015702,Orion Product 15702,23,HomePro,136.05,257.54,1277,1.22,2022-03-18,Y
15703,SKU-0015703,PrimeOne Product 15703,131,UrbanCart,63.44,116.98,2381,0.6,2025-01-09,Y
15704,SKU-0015704,Orion Product 15704,160,HomePro,120.94,181.86,1684,1.02,2022-03-10,Y
15705,SKU-0015705,Apex Product 15705,148,Apex,235.73,595.99,1317,2.39,2022-06-22,Y
15706,SKU-0015706,FreshDay Product 15706,202,BookNest,651.96,1281.93,2065,1.71,2024-12-31,Y
15707,SKU-0015707,BookNest Product 15707,29,BookNest,39.75,58.4,2090,1.15,2022-10-30,Y
15708,SKU-0015708,Apex Product 15708,105,Vistara,53.79,90.46,1904,0.42,2026-06-14,Y
15709,SKU-0015709,UrbanCart Product 15709,52,Apex,111.73,147.25,2215,0.11,2022-09-25,Y
15710,SKU-0015710,Astra Product 15710,115,FreshDay,70.64,162.5,1142,0.18,2025-12-16,Y
15711,SKU-0015711,StyleHub Product 15711,174,FitMax,164.39,330.69,2949,1.51,2026-04-24,Y
15712,SKU-0015712,BookNest Product 15712,162,Vistara,105.36,240.34,1153,0.48,2024-07-29,Y
15713,SKU-0015713,Vistara Product 15713,101,Vistara,183.5,393.01,2117,0.33,2025-02-20,Y
15714,SKU-0015714,Nexora Product 15714,84,PrimeOne,190.71,485.46,2220,0.54,2026-03-08,Y
15715,SKU-0015715,FitMax Product 15715,61,HomePro,48.5,108.12,1377,0.81,2023-05-12,Y
15716,SKU-0015716,FreshDay Product 15716,125,Orion,135.92,289.22,2630,0.97,2022-02-19,Y
15717,SKU-0015717,Vertex Product 15717,200,Nexora,79.93,162.19,2406,0.5,2024-05-31,Y
15718,SKU-0015718,Apex Product 15718,71,Zenith,456.85,574.04,1760,1.88,2023-07-01,Y
15719,SKU-0015719,Astra Product 15719,70,Apex,88.97,110.55,1533,0.76,2025-11-13,Y
15720,SKU-0015720,Zenith Product 15720,139,BookNest,105.05,238.17,2589,0.74,2024-04-24,N
15721,SKU-0015721,StyleHub Product 15721,108,PrimeOne,72.46,159.07,2512,0.43,2024-03-16,Y
15722,SKU-0015722,Nexora Product 15722,210,FreshDay,159.67,238.49,1636,4.3,2025-12-08,Y
15723,SKU-0015723,FitMax Product 15723,243,FitMax,143.03,369.15,1825,0.79,2024-02-20,Y
15724,SKU-0015724,Vistara Product 15724,234,HomePro,622.43,847.24,2742,1.4,2023-02-03,Y
15725,SKU-0015725,Astra Product 15725,249,Orion,159.61,287.56,1692,1.04,2022-12-05,Y
15726,SKU-0015726,Vistara Product 15726,221,Astra,550.5,1428.9,2890,2.45,2025-01-30,Y
15727,SKU-0015727,Nexora Product 15727,217,Astra,654.88,1616.48,1786,0.46,2024-10-19,Y
15728,SKU-0015728,Apex Product 15728,191,StyleHub,119.3,172.05,1161,1.38,2022-10-21,Y
15729,SKU-0015729,BookNest Product 15729,21,UrbanCart,140.12,181.83,1465,0.7,2022-08-22,Y
15730,SKU-0015730,Nova Product 15730,238,Nova,97.86,127.12,2421,1.05,2023-08-31,Y
15731,SKU-0015731,UrbanCart Product 15731,131,Astra,54.33,83.18,1277,0.69,2025-05-20,Y
15732,SKU-0015732,Zenith Product 15732,82,Vertex,1370.16,2563.6,1471,4.18,2022-12-06,N
15733,SKU-0015733,FreshDay Product 15733,88,Orion,98.33,235.09,1140,0.83,2023-01-04,Y
15734,SKU-0015734,Orion Product 15734,111,Zenith,72.85,87.05,2658,0.26,2025-01-05,Y
15735,SKU-0015735,UrbanCart Product 15735,230,FitMax,63.13,117.74,2727,0.82,2025-01-18,Y
15736,SKU-0015736,Zenith Product 15736,10,BookNest,93.42,127.28,2591,1.01,2024-03-26,Y
15737,SKU-0015737,FreshDay Product 15737,155,Nexora,124.8,260.21,2991,1.0,2023-08-16,Y
15738,SKU-0015738,StyleHub Product 15738,12,Orion,501.89,1106.05,1809,0.33,2022-04-04,Y
15739,SKU-0015739,HomePro Product 15739,7,HomePro,838.37,1258.15,2270,0.35,2022-09-17,Y
15740,SKU-0015740,FreshDay Product 15740,145,Astra,25.2,47.14,1833,4.0,2026-07-30,Y
15741,SKU-0015741,Astra Product 15741,193,Zenith,684.62,1277.71,1702,0.76,2026-05-28,N
15742,SKU-0015742,Astra Product 15742,192,BookNest,742.38,972.67,1169,0.82,2022-03-27,Y
15743,SKU-0015743,Nexora Product 15743,250,FitMax,93.89,202.77,1218,4.81,2024-05-25,Y
15744,SKU-0015744,BookNest Product 15744,114,FitMax,72.25,149.91,1033,1.72,2025-11-20,Y
15745,SKU-0015745,FitMax Product 15745,26,Nexora,262.36,438.14,1284,0.88,2022-01-19,Y
15746,SKU-0015746,Orion Product 15746,15,UrbanCart,92.36,116.64,2433,1.09,2024-05-14,Y
15747,SKU-0015747,Vertex Product 15747,243,FreshDay,631.53,1114.65,2430,4.46,2023-12-05,Y
15748,SKU-0015748,Nexora Product 15748,33,FitMax,255.13,447.56,2059,0.55,2026-07-26,Y
15749,SKU-0015749,UrbanCart Product 15749,62,UrbanCart,83.18,151.6,2397,1.76,2025-11-10,Y
15750,SKU-0015750,Vistara Product 15750,229,PrimeOne,213.39,331.37,1264,1.56,2023-09-28,Y
15751,SKU-0015751,Nova Product 15751,47,Nexora,174.73,442.63,1852,0.95,2024-06-13,Y
15752,SKU-0015752,HomePro Product 15752,95,FreshDay,29.13,33.89,2321,0.58,2025-11-07,Y
15753,SKU-0015753,Astra Product 15753,35,FitMax,67.47,160.75,2763,1.25,2023-12-12,Y
15754,SKU-0015754,StyleHub Product 15754,193,BookNest,90.74,178.88,2602,0.9,2022-09-16,Y
15755,SKU-0015755,UrbanCart Product 15755,200,FitMax,230.8,439.76,1006,1.61,2025-02-13,Y
15756,SKU-0015756,HomePro Product 15756,76,Nexora,273.07,663.24,1022,0.24,2024-11-10,Y
15757,SKU-0015757,UrbanCart Product 15757,123,Vertex,485.85,719.8,2439,11.55,2023-11-27,Y
15758,SKU-0015758,UrbanCart Product 15758,246,Nexora,86.99,120.7,1534,1.46,2025-01-24,Y
15759,SKU-0015759,Orion Product 15759,249,Astra,43.21,51.89,2295,1.33,2024-06-10,Y
15760,SKU-0015760,Nexora Product 15760,83,FitMax,76.53,198.82,1068,4.68,2026-01-12,Y
